day,hour,PULocationID,DOLocationID,trip_duration
Friday,22,259,32,907.0
Friday,22,259,32,593.0
Friday,23,259,32,693.0
Friday,23,259,32,1207.0
Friday,23,259,32,617.0
Friday,23,259,32,638.0
Saturday,0,259,32,663.0
Saturday,0,259,32,821.0
Saturday,1,259,32,553.0
Saturday,1,259,32,1071.0
Saturday,1,259,32,638.0
Saturday,2,259,32,592.0
Saturday,2,259,32,469.0
Saturday,2,259,32,766.0
Saturday,4,259,32,375.0
Saturday,6,259,32,685.0
Saturday,8,259,32,1058.0
Saturday,8,259,32,853.0
Saturday,8,259,32,778.0
Saturday,9,259,32,760.0
Saturday,10,259,32,1144.0
Saturday,10,259,32,1122.0
Saturday,10,259,32,671.0
Saturday,11,259,32,773.0
Saturday,12,259,32,649.0
Saturday,13,259,32,679.0
Saturday,13,259,32,729.0
Saturday,14,259,32,665.0
Saturday,14,259,32,999.0
Saturday,14,259,32,503.0
Saturday,16,259,32,918.0
Saturday,17,259,32,1252.0
Saturday,17,259,32,855.0
Saturday,17,259,32,590.0
Saturday,18,259,32,2025.0
Saturday,19,259,32,660.0
Saturday,19,259,32,1138.0
Saturday,20,259,32,980.0
Saturday,21,259,32,1257.0
Saturday,22,259,32,1251.0
Saturday,22,259,32,302.0
Saturday,23,259,32,721.0
Saturday,23,259,32,519.0
Saturday,23,259,32,685.0
Saturday,23,259,32,900.0
Saturday,23,259,32,714.0
Saturday,23,259,32,671.0
Sunday,3,259,32,534.0
Sunday,3,259,32,874.0
Sunday,3,259,32,634.0
Sunday,3,259,32,569.0
Sunday,3,259,32,644.0
Sunday,4,259,32,2800.0
Sunday,4,259,32,760.0
Sunday,4,259,32,684.0
Sunday,7,259,32,744.0
Sunday,8,259,32,639.0
Sunday,9,259,32,603.0
Sunday,10,259,32,501.0
Sunday,10,259,32,900.0
Sunday,12,259,32,563.0
Sunday,12,259,32,1141.0
Sunday,12,259,32,681.0
Sunday,13,259,32,821.0
Sunday,14,259,32,1208.0
Sunday,15,259,32,783.0
Sunday,17,259,32,684.0
Sunday,17,259,32,473.0
Sunday,17,259,32,1527.0
Sunday,18,259,32,1192.0
Sunday,18,259,32,742.0
Sunday,18,259,32,741.0
Sunday,18,259,32,843.0
Sunday,19,259,32,1070.0
Sunday,20,259,32,841.0
Sunday,20,259,32,655.0
Sunday,20,259,32,723.0
Sunday,20,259,32,589.0
Sunday,21,259,32,574.0
Sunday,21,259,32,739.0
Sunday,21,259,32,804.0
Sunday,22,259,32,1070.0
Sunday,22,259,32,675.0
Sunday,22,259,32,701.0
Sunday,22,259,32,757.0
Sunday,23,259,32,618.0
Monday,3,259,32,905.0
Monday,6,259,32,729.0
Monday,7,259,32,882.0
Monday,8,259,32,1039.0
Monday,9,259,32,974.0
Monday,9,259,32,606.0
Monday,9,259,32,837.0
Monday,9,259,32,888.0
Monday,10,259,32,1001.0
Monday,12,259,32,842.0
Monday,13,259,32,579.0
Monday,14,259,32,748.0
Monday,14,259,32,927.0
Monday,14,259,32,557.0
Monday,15,259,32,710.0
Monday,16,259,32,826.0
Monday,17,259,32,894.0
Monday,19,259,32,839.0
Monday,20,259,32,824.0
Monday,20,259,32,569.0
Tuesday,0,259,32,571.0
Tuesday,1,259,32,592.0
Tuesday,2,259,32,576.0
Tuesday,7,259,32,873.0
Tuesday,8,259,32,893.0
Tuesday,9,259,32,750.0
Tuesday,9,259,32,687.0
Tuesday,9,259,32,1503.0
Tuesday,9,259,32,719.0
Tuesday,10,259,32,929.0
Tuesday,13,259,32,814.0
Tuesday,14,259,32,693.0
Tuesday,15,259,32,922.0
Tuesday,15,259,32,1118.0
Tuesday,15,259,32,1157.0
Tuesday,15,259,32,849.0
Tuesday,16,259,32,890.0
Tuesday,17,259,32,977.0
Tuesday,17,259,32,946.0
Tuesday,17,259,32,788.0
Tuesday,18,259,32,624.0
Tuesday,19,259,32,1302.0
Tuesday,19,259,32,853.0
Tuesday,22,259,32,1426.0
Wednesday,1,259,32,478.0
Wednesday,2,259,32,729.0
Wednesday,3,259,32,863.0
Wednesday,7,259,32,760.0
Wednesday,7,259,32,1371.0
Wednesday,7,259,32,859.0
Wednesday,8,259,32,637.0
Wednesday,8,259,32,892.0
Wednesday,8,259,32,713.0
Wednesday,8,259,32,946.0
Wednesday,9,259,32,639.0
Wednesday,10,259,32,819.0
Wednesday,11,259,32,749.0
Wednesday,11,259,32,770.0
Wednesday,13,259,32,551.0
Wednesday,13,259,32,643.0
Wednesday,13,259,32,652.0
Wednesday,14,259,32,1150.0
Wednesday,15,259,32,571.0
Wednesday,16,259,32,1038.0
Wednesday,17,259,32,890.0
Wednesday,17,259,32,934.0
Wednesday,18,259,32,844.0
Wednesday,18,259,32,614.0
Wednesday,18,259,32,482.0
Wednesday,19,259,32,685.0
Wednesday,19,259,32,703.0
Wednesday,19,259,32,692.0
Wednesday,20,259,32,814.0
Wednesday,23,259,32,708.0
Thursday,1,259,32,510.0
Thursday,1,259,32,940.0
Thursday,7,259,32,759.0
Thursday,7,259,32,928.0
Thursday,7,259,32,768.0
Thursday,8,259,32,661.0
Thursday,8,259,32,615.0
Thursday,8,259,32,1245.0
Thursday,9,259,32,952.0
Thursday,9,259,32,662.0
Thursday,10,259,32,931.0
Thursday,10,259,32,595.0
Thursday,12,259,32,565.0
Thursday,12,259,32,667.0
Thursday,13,259,32,808.0
Thursday,13,259,32,734.0
Thursday,13,259,32,904.0
Thursday,13,259,32,823.0
Thursday,15,259,32,1106.0
Thursday,15,259,32,1284.0
Thursday,16,259,32,661.0
Thursday,16,259,32,682.0
Thursday,18,259,32,963.0
Thursday,18,259,32,866.0
Thursday,18,259,32,1108.0
Thursday,18,259,32,748.0
Thursday,20,259,32,592.0
Thursday,22,259,32,614.0
Thursday,22,259,32,654.0
Thursday,22,259,32,797.0
Friday,1,259,32,508.0
Friday,2,259,32,487.0
Friday,2,259,32,475.0
Friday,2,259,32,533.0
Friday,3,259,32,670.0
Friday,6,259,32,904.0
Friday,8,259,32,861.0
Friday,9,259,32,876.0
Friday,10,259,32,592.0
Friday,10,259,32,551.0
Friday,11,259,32,687.0
Friday,11,259,32,1061.0
Friday,12,259,32,1279.0
Friday,12,259,32,612.0
Friday,14,259,32,707.0
Friday,15,259,32,685.0
Friday,15,259,32,1827.0
Friday,15,259,32,1112.0
Friday,15,259,32,583.0
Friday,16,259,32,2035.0
Friday,17,259,32,1401.0
Friday,18,259,32,1070.0
Friday,18,259,32,977.0
Friday,19,259,32,834.0
Friday,20,259,32,1024.0
Friday,21,259,32,683.0
Friday,21,259,32,702.0
Friday,22,259,32,759.0
Friday,22,259,32,712.0
Friday,23,259,32,505.0
Friday,23,259,32,1075.0
Saturday,0,259,32,468.0
Saturday,1,259,32,1226.0
Saturday,4,259,32,626.0
Saturday,4,259,32,636.0
Saturday,6,259,32,766.0
Saturday,7,259,32,601.0
Saturday,8,259,32,582.0
Saturday,8,259,32,434.0
Saturday,9,259,32,684.0
Saturday,10,259,32,1107.0
Saturday,10,259,32,588.0
Saturday,11,259,32,965.0
Saturday,11,259,32,572.0
Saturday,13,259,32,748.0
Saturday,13,259,32,1050.0
Saturday,14,259,32,680.0
Saturday,14,259,32,609.0
Saturday,16,259,32,744.0
Saturday,16,259,32,776.0
Saturday,17,259,32,863.0
Saturday,17,259,32,797.0
Saturday,17,259,32,799.0
Saturday,18,259,32,711.0
Saturday,19,259,32,748.0
Saturday,19,259,32,948.0
Saturday,22,259,32,531.0
Saturday,23,259,32,579.0
Sunday,0,259,32,598.0
Sunday,1,259,32,810.0
Sunday,1,259,32,601.0
Sunday,1,259,32,640.0
Sunday,2,259,32,480.0
Sunday,2,259,32,775.0
Sunday,2,259,32,614.0
Sunday,2,259,32,559.0
Sunday,4,259,32,504.0
Sunday,4,259,32,1209.0
Sunday,4,259,32,548.0
Sunday,6,259,32,608.0
Sunday,8,259,32,588.0
Sunday,10,259,32,1017.0
Sunday,11,259,32,766.0
Sunday,11,259,32,715.0
Sunday,12,259,32,709.0
Sunday,12,259,32,974.0
Sunday,13,259,32,1201.0
Sunday,14,259,32,1009.0
Sunday,15,259,32,805.0
Sunday,17,259,32,723.0
Sunday,17,259,32,636.0
Sunday,17,259,32,602.0
Sunday,18,259,32,738.0
Sunday,18,259,32,745.0
Sunday,18,259,32,912.0
Sunday,20,259,32,611.0
Sunday,23,259,32,645.0
Monday,0,259,32,596.0
Monday,0,259,32,578.0
Monday,1,259,32,643.0
Monday,6,259,32,799.0
Monday,6,259,32,829.0
Monday,6,259,32,799.0
Monday,7,259,32,714.0
Monday,7,259,32,828.0
Monday,7,259,32,585.0
Monday,8,259,32,1399.0
Monday,8,259,32,839.0
Monday,8,259,32,809.0
Monday,10,259,32,767.0
Monday,11,259,32,702.0
Monday,11,259,32,864.0
Monday,13,259,32,770.0
Monday,13,259,32,725.0
Monday,13,259,32,888.0
Monday,13,259,32,834.0
Monday,14,259,32,746.0
Monday,15,259,32,906.0
Monday,15,259,32,1272.0
Monday,15,259,32,764.0
Monday,16,259,32,759.0
Monday,17,259,32,893.0
Monday,18,259,32,1152.0
Monday,18,259,32,782.0
Monday,18,259,32,1081.0
Monday,19,259,32,872.0
Monday,20,259,32,976.0
Monday,22,259,32,617.0
Monday,23,259,32,493.0
Tuesday,1,259,32,746.0
Tuesday,2,259,32,485.0
Tuesday,3,259,32,544.0
Tuesday,6,259,32,516.0
Tuesday,7,259,32,1327.0
Tuesday,8,259,32,1126.0
Tuesday,8,259,32,1069.0
Tuesday,8,259,32,716.0
Tuesday,10,259,32,763.0
Tuesday,10,259,32,545.0
Tuesday,11,259,32,1194.0
Tuesday,12,259,32,637.0
Tuesday,12,259,32,1092.0
Tuesday,12,259,32,645.0
Tuesday,13,259,32,1051.0
Tuesday,13,259,32,892.0
Tuesday,14,259,32,1613.0
Tuesday,16,259,32,890.0
Tuesday,16,259,32,856.0
Tuesday,17,259,32,881.0
Tuesday,17,259,32,1030.0
Tuesday,17,259,32,871.0
Tuesday,17,259,32,960.0
Tuesday,18,259,32,546.0
Tuesday,19,259,32,1041.0
Tuesday,19,259,32,682.0
Tuesday,21,259,32,643.0
Tuesday,21,259,32,808.0
Tuesday,22,259,32,507.0
Tuesday,22,259,32,569.0
Tuesday,22,259,32,705.0
Tuesday,23,259,32,557.0
Tuesday,23,259,32,622.0
Wednesday,0,259,32,770.0
Wednesday,6,259,32,576.0
Wednesday,6,259,32,1295.0
Wednesday,7,259,32,1007.0
Wednesday,7,259,32,1112.0
Wednesday,7,259,32,724.0
Wednesday,8,259,32,1275.0
Wednesday,8,259,32,969.0
Wednesday,11,259,32,972.0
Wednesday,11,259,32,702.0
Wednesday,13,259,32,1318.0
Wednesday,13,259,32,1357.0
Wednesday,15,259,32,808.0
Wednesday,16,259,32,607.0
Wednesday,16,259,32,1050.0
Wednesday,18,259,32,778.0
Wednesday,19,259,32,668.0
Wednesday,19,259,32,891.0
Wednesday,20,259,32,804.0
Wednesday,21,259,32,828.0
Wednesday,21,259,32,722.0
Wednesday,22,259,32,627.0
Thursday,0,259,32,703.0
Thursday,0,259,32,596.0
Thursday,2,259,32,570.0
Thursday,6,259,32,543.0
Thursday,6,259,32,625.0
Thursday,7,259,32,891.0
Thursday,7,259,32,1186.0
Thursday,7,259,32,901.0
Thursday,8,259,32,663.0
Thursday,8,259,32,755.0
Thursday,8,259,32,859.0
Thursday,9,259,32,633.0
Thursday,9,259,32,722.0
Thursday,10,259,32,853.0
Thursday,11,259,32,800.0
Thursday,11,259,32,625.0
Thursday,13,259,32,965.0
Thursday,13,259,32,740.0
Thursday,14,259,32,622.0
Thursday,14,259,32,1145.0
Thursday,15,259,32,865.0
Thursday,16,259,32,820.0
Thursday,16,259,32,862.0
Thursday,18,259,32,910.0
Thursday,19,259,32,712.0
Thursday,20,259,32,637.0
Thursday,20,259,32,701.0
Thursday,20,259,32,733.0
Thursday,21,259,32,929.0
Thursday,21,259,32,677.0
Thursday,22,259,32,585.0
Thursday,23,259,32,488.0
Thursday,23,259,32,622.0
Thursday,23,259,32,780.0
Friday,0,259,32,1055.0
Friday,2,259,32,595.0
Friday,6,259,32,824.0
Friday,7,259,32,1017.0
Friday,7,259,32,1968.0
Friday,8,259,32,1099.0
Friday,9,259,32,794.0
Friday,10,259,32,603.0
Friday,11,259,32,683.0
Friday,12,259,32,981.0
Friday,12,259,32,797.0
Friday,12,259,32,754.0
Friday,14,259,32,470.0
Friday,14,259,32,1098.0
Friday,15,259,32,1285.0
Friday,15,259,32,795.0
Friday,15,259,32,731.0
Friday,16,259,32,1372.0
Friday,16,259,32,741.0
Friday,16,259,32,960.0
Friday,18,259,32,1114.0
Friday,19,259,32,669.0
Friday,19,259,32,900.0
Friday,20,259,32,923.0
Friday,20,259,32,759.0
Friday,20,259,32,922.0
Friday,20,259,32,1189.0
Friday,21,259,32,599.0
Friday,21,259,32,569.0
Friday,22,259,32,574.0
Friday,22,259,32,637.0
Friday,22,259,32,1162.0
Friday,23,259,32,636.0
Saturday,0,259,32,584.0
Saturday,1,259,32,480.0
Saturday,1,259,32,693.0
Saturday,1,259,32,734.0
Saturday,2,259,32,589.0
Saturday,2,259,32,1128.0
Saturday,2,259,32,680.0
Saturday,4,259,32,1285.0
Saturday,4,259,32,696.0
Saturday,6,259,32,666.0
Saturday,7,259,32,927.0
Saturday,7,259,32,565.0
Saturday,8,259,32,904.0
Saturday,9,259,32,829.0
Saturday,10,259,32,672.0
Saturday,10,259,32,751.0
Saturday,10,259,32,1172.0
Saturday,11,259,32,727.0
Saturday,11,259,32,847.0
Saturday,13,259,32,525.0
Saturday,13,259,32,598.0
Saturday,13,259,32,796.0
Saturday,13,259,32,767.0
Saturday,14,259,32,801.0
Saturday,15,259,32,600.0
Saturday,16,259,32,1369.0
Saturday,16,259,32,769.0
Saturday,17,259,32,850.0
Saturday,17,259,32,880.0
Saturday,18,259,32,829.0
Saturday,19,259,32,805.0
Saturday,20,259,32,1046.0
Saturday,20,259,32,719.0
Saturday,21,259,32,744.0
Saturday,21,259,32,777.0
Saturday,22,259,32,621.0
Saturday,22,259,32,1111.0
Saturday,22,259,32,573.0
Saturday,23,259,32,538.0
Saturday,23,259,32,848.0
Sunday,0,259,32,576.0
Sunday,0,259,32,662.0
Sunday,0,259,32,711.0
Sunday,1,259,32,701.0
Sunday,1,259,32,892.0
Sunday,2,259,32,695.0
Sunday,7,259,32,567.0
Sunday,8,259,32,527.0
Sunday,8,259,32,606.0
Sunday,10,259,32,590.0
Sunday,10,259,32,775.0
Sunday,10,259,32,544.0
Sunday,11,259,32,741.0
Sunday,12,259,32,575.0
Sunday,12,259,32,632.0
Sunday,12,259,32,670.0
Sunday,12,259,32,695.0
Sunday,13,259,32,1043.0
Sunday,13,259,32,644.0
Sunday,17,259,32,1231.0
Sunday,17,259,32,1149.0
Sunday,18,259,32,653.0
Sunday,18,259,32,926.0
Sunday,18,259,32,765.0
Sunday,18,259,32,715.0
Sunday,18,259,32,768.0
Sunday,19,259,32,974.0
Sunday,20,259,32,976.0
Sunday,20,259,32,727.0
Sunday,21,259,32,1225.0
Sunday,21,259,32,725.0
Sunday,22,259,32,808.0
Sunday,22,259,32,644.0
Monday,0,259,32,635.0
Monday,0,259,32,842.0
Monday,1,259,32,496.0
Monday,1,259,32,574.0
Monday,6,259,32,790.0
Monday,6,259,32,414.0
Monday,6,259,32,673.0
Monday,7,259,32,1432.0
Monday,7,259,32,1110.0
Monday,7,259,32,1235.0
Monday,9,259,32,627.0
Monday,9,259,32,762.0
Monday,11,259,32,759.0
Monday,11,259,32,616.0
Monday,13,259,32,589.0
Monday,13,259,32,699.0
Monday,14,259,32,621.0
Monday,15,259,32,771.0
Monday,15,259,32,721.0
Monday,17,259,32,901.0
Monday,18,259,32,801.0
Monday,18,259,32,914.0
Monday,20,259,32,1165.0
Monday,20,259,32,658.0
Monday,22,259,32,571.0
Monday,22,259,32,556.0
Monday,23,259,32,769.0
Monday,23,259,32,593.0
Monday,23,259,32,589.0
Tuesday,2,259,32,565.0
Tuesday,5,259,32,811.0
Tuesday,6,259,32,698.0
Tuesday,7,259,32,1005.0
Tuesday,7,259,32,1663.0
Tuesday,7,259,32,878.0
Tuesday,13,259,32,659.0
Tuesday,13,259,32,1027.0
Tuesday,13,259,32,863.0
Tuesday,14,259,32,540.0
Tuesday,14,259,32,684.0
Tuesday,14,259,32,806.0
Tuesday,15,259,32,910.0
Tuesday,15,259,32,1113.0
Tuesday,17,259,32,1121.0
Tuesday,17,259,32,1101.0
Tuesday,17,259,32,576.0
Tuesday,18,259,32,1116.0
Tuesday,19,259,32,825.0
Tuesday,20,259,32,578.0
Tuesday,21,259,32,622.0
Tuesday,22,259,32,591.0
Tuesday,23,259,32,797.0
Wednesday,1,259,32,790.0
Wednesday,7,259,32,857.0
Wednesday,7,259,32,1713.0
Wednesday,7,259,32,957.0
Wednesday,8,259,32,1083.0
Wednesday,8,259,32,922.0
Wednesday,11,259,32,985.0
Wednesday,11,259,32,577.0
Wednesday,11,259,32,657.0
Wednesday,12,259,32,988.0
Wednesday,12,259,32,783.0
Wednesday,12,259,32,904.0
Wednesday,13,259,32,1200.0
Wednesday,13,259,32,1443.0
Wednesday,14,259,32,880.0
Wednesday,15,259,32,1039.0
Wednesday,15,259,32,924.0
Wednesday,15,259,32,592.0
Wednesday,18,259,32,595.0
Wednesday,19,259,32,625.0
Wednesday,20,259,32,773.0
Wednesday,20,259,32,564.0
Wednesday,20,259,32,793.0
Wednesday,22,259,32,650.0
Wednesday,23,259,32,653.0
Wednesday,23,259,32,592.0
Thursday,0,259,32,673.0
Thursday,3,259,32,704.0
Thursday,3,259,32,622.0
Thursday,4,259,32,597.0
Thursday,7,259,32,759.0
Thursday,7,259,32,1042.0
Thursday,7,259,32,1039.0
Thursday,7,259,32,861.0
Thursday,7,259,32,911.0
Thursday,7,259,32,724.0
Thursday,8,259,32,397.0
Thursday,8,259,32,770.0
Thursday,8,259,32,851.0
Thursday,8,259,32,679.0
Thursday,9,259,32,794.0
Thursday,9,259,32,760.0
Thursday,10,259,32,948.0
Thursday,11,259,32,639.0
Thursday,11,259,32,602.0
Thursday,11,259,32,914.0
Thursday,11,259,32,791.0
Thursday,12,259,32,709.0
Thursday,12,259,32,788.0
Thursday,14,259,32,838.0
Thursday,14,259,32,514.0
Thursday,14,259,32,575.0
Thursday,15,259,32,993.0
Thursday,15,259,32,801.0
Thursday,15,259,32,1355.0
Thursday,17,259,32,1149.0
Thursday,18,259,32,814.0
Thursday,19,259,32,902.0
Thursday,19,259,32,896.0
Thursday,20,259,32,684.0
Thursday,20,259,32,807.0
Thursday,22,259,32,554.0
Thursday,22,259,32,618.0
Thursday,23,259,32,793.0
Thursday,23,259,32,763.0
Friday,1,259,32,612.0
Friday,6,259,32,705.0
Friday,7,259,32,1237.0
Friday,8,259,32,889.0
Friday,8,259,32,1060.0
Friday,9,259,32,792.0
Friday,9,259,32,627.0
Friday,9,259,32,864.0
Friday,9,259,32,837.0
Friday,10,259,32,589.0
Friday,10,259,32,739.0
Friday,10,259,32,708.0
Friday,11,259,32,650.0
Friday,11,259,32,729.0
Friday,11,259,32,790.0
Friday,12,259,32,686.0
Friday,12,259,32,1759.0
Friday,13,259,32,923.0
Friday,14,259,32,606.0
Friday,14,259,32,1276.0
Friday,14,259,32,914.0
Friday,14,259,32,815.0
Friday,15,259,32,889.0
Friday,15,259,32,1211.0
Friday,17,259,32,993.0
Friday,17,259,32,933.0
Friday,17,259,32,1141.0
Friday,19,259,32,536.0
Friday,19,259,32,676.0
Friday,20,259,32,866.0
Friday,20,259,32,638.0
Friday,20,259,32,900.0
Friday,20,259,32,946.0
Friday,22,259,32,662.0
Friday,22,259,32,673.0
Friday,22,259,32,549.0
Friday,23,259,32,709.0
Saturday,1,259,32,743.0
Saturday,1,259,32,508.0
Saturday,1,259,32,595.0
Saturday,1,259,32,792.0
Saturday,1,259,32,734.0
Saturday,2,259,32,871.0
Saturday,3,259,32,892.0
Saturday,4,259,32,542.0
Saturday,6,259,32,1075.0
Saturday,8,259,32,737.0
Saturday,8,259,32,708.0
Saturday,9,259,32,579.0
Saturday,9,259,32,1020.0
Saturday,10,259,32,1029.0
Saturday,10,259,32,952.0
Saturday,11,259,32,950.0
Saturday,12,259,32,782.0
Saturday,12,259,32,776.0
Saturday,13,259,32,840.0
Saturday,13,259,32,874.0
Saturday,13,259,32,903.0
Saturday,15,259,32,704.0
Saturday,16,259,32,959.0
Saturday,16,259,32,842.0
Saturday,16,259,32,917.0
Saturday,16,259,32,722.0
Saturday,16,259,32,786.0
Saturday,16,259,32,1121.0
Saturday,17,259,32,717.0
Saturday,17,259,32,1231.0
Saturday,18,259,32,573.0
Saturday,19,259,32,688.0
Saturday,20,259,32,803.0
Saturday,20,259,32,651.0
Saturday,20,259,32,779.0
Saturday,20,259,32,679.0
Saturday,21,259,32,608.0
Saturday,21,259,32,813.0
Saturday,21,259,32,685.0
Saturday,21,259,32,732.0
Saturday,22,259,32,792.0
Sunday,0,259,32,781.0
Sunday,0,259,32,661.0
Sunday,0,259,32,852.0
Sunday,2,259,32,492.0
Sunday,2,259,32,792.0
Sunday,2,259,32,586.0
Sunday,2,259,32,607.0
Sunday,4,259,32,548.0
Sunday,6,259,32,608.0
Sunday,7,259,32,516.0
Sunday,8,259,32,463.0
Sunday,10,259,32,680.0
Sunday,10,259,32,563.0
Sunday,10,259,32,821.0
Sunday,10,259,32,891.0
Sunday,10,259,32,496.0
Sunday,12,259,32,1368.0
Sunday,12,259,32,1194.0
Sunday,14,259,32,909.0
Sunday,14,259,32,615.0
Sunday,15,259,32,1017.0
Sunday,15,259,32,647.0
Sunday,16,259,32,723.0
Sunday,16,259,32,908.0
Sunday,17,259,32,711.0
Sunday,18,259,32,716.0
Sunday,18,259,32,1334.0
Sunday,18,259,32,1136.0
Sunday,18,259,32,674.0
Sunday,18,259,32,706.0
Sunday,18,259,32,532.0
Sunday,19,259,32,662.0
Sunday,19,259,32,584.0
Sunday,20,259,32,794.0
Sunday,21,259,32,583.0
Sunday,21,259,32,1438.0
Sunday,22,259,32,877.0
Sunday,22,259,32,801.0
Sunday,22,259,32,1130.0
Sunday,23,259,32,856.0
Sunday,23,259,32,575.0
Monday,0,259,32,754.0
Monday,1,259,32,581.0
Monday,2,259,32,844.0
Monday,2,259,32,547.0
Monday,6,259,32,827.0
Monday,7,259,32,841.0
Monday,8,259,32,961.0
Monday,9,259,32,827.0
Monday,9,259,32,1466.0
Monday,9,259,32,1169.0
Monday,10,259,32,839.0
Monday,11,259,32,617.0
Monday,12,259,32,607.0
Monday,13,259,32,902.0
Monday,13,259,32,962.0
Monday,14,259,32,1144.0
Monday,14,259,32,675.0
Monday,14,259,32,702.0
Monday,15,259,32,695.0
Monday,15,259,32,902.0
Monday,16,259,32,743.0
Monday,16,259,32,724.0
Monday,16,259,32,875.0
Monday,17,259,32,922.0
Monday,17,259,32,1096.0
Monday,17,259,32,936.0
Monday,18,259,32,869.0
Monday,20,259,32,632.0
Monday,21,259,32,676.0
Monday,21,259,32,1070.0
Monday,22,259,32,605.0
Monday,22,259,32,642.0
Monday,23,259,32,648.0
Monday,23,259,32,926.0
Tuesday,1,259,32,566.0
Tuesday,6,259,32,738.0
Tuesday,7,259,32,962.0
Tuesday,8,259,32,578.0
Tuesday,9,259,32,834.0
Tuesday,11,259,32,789.0
Tuesday,12,259,32,615.0
Tuesday,13,259,32,866.0
Tuesday,13,259,32,539.0
Tuesday,14,259,32,591.0
Tuesday,16,259,32,1076.0
Tuesday,16,259,32,863.0
Tuesday,16,259,32,1697.0
Tuesday,18,259,32,1794.0
Tuesday,18,259,32,635.0
Tuesday,20,259,32,780.0
Tuesday,21,259,32,385.0
Tuesday,21,259,32,577.0
Tuesday,21,259,32,758.0
Tuesday,21,259,32,1408.0
Tuesday,22,259,32,889.0
Wednesday,0,259,32,650.0
Wednesday,1,259,32,813.0
Wednesday,3,259,32,763.0
Wednesday,7,259,32,1584.0
Wednesday,7,259,32,687.0
Wednesday,7,259,32,1014.0
Wednesday,8,259,32,1070.0
Wednesday,8,259,32,808.0
Wednesday,8,259,32,771.0
Wednesday,8,259,32,783.0
Wednesday,8,259,32,984.0
Wednesday,9,259,32,993.0
Wednesday,9,259,32,759.0
Wednesday,9,259,32,1051.0
Wednesday,9,259,32,774.0
Wednesday,13,259,32,795.0
Wednesday,13,259,32,1133.0
Wednesday,14,259,32,1239.0
Wednesday,15,259,32,1156.0
Wednesday,15,259,32,968.0
Wednesday,18,259,32,600.0
Wednesday,20,259,32,768.0
Wednesday,21,259,32,913.0
Wednesday,22,259,32,661.0
Wednesday,22,259,32,651.0
Wednesday,22,259,32,718.0
Wednesday,22,259,32,651.0
Wednesday,22,259,32,616.0
Wednesday,23,259,32,614.0
Thursday,1,259,32,663.0
Thursday,1,259,32,537.0
Thursday,1,259,32,597.0
Thursday,7,259,32,1047.0
Thursday,7,259,32,792.0
Thursday,7,259,32,1072.0
Thursday,10,259,32,557.0
Thursday,12,259,32,614.0
Thursday,13,259,32,536.0
Thursday,13,259,32,610.0
Thursday,15,259,32,678.0
Thursday,16,259,32,793.0
Thursday,17,259,32,956.0
Thursday,18,259,32,727.0
Thursday,18,259,32,680.0
Thursday,20,259,32,614.0
Thursday,20,259,32,976.0
Thursday,20,259,32,425.0
Thursday,21,259,32,803.0
Thursday,22,259,32,720.0
Thursday,22,259,32,584.0
Thursday,23,259,32,647.0
Thursday,23,259,32,578.0
Friday,0,259,32,1029.0
Friday,0,259,32,604.0
Friday,0,259,32,584.0
Friday,6,259,32,787.0
Friday,8,259,32,891.0
Friday,8,259,32,817.0
Friday,8,259,32,1109.0
Friday,8,259,32,1115.0
Friday,9,259,32,954.0
Friday,9,259,32,759.0
Friday,9,259,32,992.0
Friday,11,259,32,666.0
Friday,12,259,32,799.0
Friday,13,259,32,737.0
Friday,13,259,32,856.0
Friday,13,259,32,1073.0
Friday,14,259,32,909.0
Friday,14,259,32,1035.0
Friday,15,259,32,1260.0
Friday,15,259,32,993.0
Friday,15,259,32,860.0
Friday,15,259,32,849.0
Friday,16,259,32,931.0
Friday,16,259,32,1527.0
Friday,17,259,32,888.0
Friday,17,259,32,988.0
Friday,17,259,32,648.0
Friday,17,259,32,965.0
Friday,18,259,32,757.0
Friday,19,259,32,1486.0
Friday,20,259,32,656.0
Friday,20,259,32,768.0
Friday,21,259,32,799.0
Friday,21,259,32,774.0
Friday,22,259,32,702.0
Friday,22,259,32,622.0
Friday,23,259,32,791.0
Friday,23,259,32,858.0
Saturday,0,259,32,612.0
Saturday,0,259,32,521.0
Saturday,1,259,32,547.0
Saturday,2,259,32,654.0
Saturday,2,259,32,711.0
Saturday,5,259,32,611.0
Saturday,5,259,32,737.0
Saturday,7,259,32,558.0
Saturday,7,259,32,524.0
Saturday,9,259,32,818.0
Saturday,9,259,32,708.0
Saturday,9,259,32,788.0
Saturday,9,259,32,885.0
Saturday,10,259,32,926.0
Saturday,11,259,32,751.0
Saturday,11,259,32,837.0
Saturday,11,259,32,917.0
Saturday,12,259,32,1096.0
Saturday,12,259,32,771.0
Saturday,13,259,32,962.0
Saturday,13,259,32,673.0
Saturday,14,259,32,788.0
Saturday,15,259,32,1274.0
Saturday,16,259,32,1418.0
Saturday,16,259,32,742.0
Saturday,17,259,32,692.0
Saturday,17,259,32,707.0
Saturday,18,259,32,693.0
Saturday,19,259,32,1225.0
Saturday,19,259,32,1417.0
Saturday,19,259,32,812.0
Saturday,20,259,32,648.0
Saturday,20,259,32,701.0
Saturday,20,259,32,1034.0
Saturday,21,259,32,792.0
Saturday,21,259,32,745.0
Saturday,22,259,32,669.0
Saturday,22,259,32,939.0
Saturday,22,259,32,802.0
